0.426 1 
0.429 1 
0.429 0 
0.43 0 
0.43 1 
0.433 1 
0.433 0 
0.434 0 
0.434 1 
0.435 1 
0.435 0 
0.436 0 
0.438 0 
0.438 1 
0.439 1 
0.439 0 
0.44 0 
0.44 1 
0.443 1 
0.443 0 
0.444 0 
0.444 1 
0.445 1 
0.445 0 
0.446 0 
0.446 1 
0.449 1 
0.449 0 
0.45 0 
0.45 1 
0.451 1 
0.451 0 
0.452 0 
0.452 1 
0.455 1 
0.455 0 
0.456 0 
0.458 0 
0.46 0 
0.462 0 
0.462 1 
0.463 1 
0.463 0 
0.464 0 
0.464 1 
0.465 1 
0.465 0 
0.466 0 
0.466 1 
0.467 1 
0.467 0 
0.468 0 
0.468 1 
0.47100000000000003 1 
0.47100000000000003 0 
0.47200000000000003 0 
0.47200000000000003 1 
0.47300000000000003 1 
0.47300000000000003 0 
0.47400000000000003 0 
0.47400000000000003 1 
0.47700000000000004 1 
0.47700000000000004 0 
0.47800000000000004 0 
0.5 0
